City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,San Pedro,PH,2021-10-30 18:20:55,14.35,121.0167,80.31,77,10,10.94
295,Bethel,US,2021-10-30 18:22:35,41.3712,-73.414,64.29,91,97,1.01
296,Bairiki,KI,2021-10-30 18:22:35,1.3292,172.9752,81.68,73,74,9.98
297,Viedma,AR,2021-10-30 18:18:15,-40.8135,-62.9967,59.9,44,76,25.9
298,Pangnirtung,CA,2021-10-30 18:22:36,66.1451,-65.7125,33.94,99,100,10.83
299,Waterboro,US,2021-10-30 18:22:36,43.5356,-70.7151,55.22,93,90,12.66
300,Robertson,US,2021-10-30 18:22:37,36.5167,-86.8667,55.38,99,90,9.22
301,La Rioja,ES,2021-10-30 18:22:37,42.25,-2.5,56.05,76,100,4.41
302,Kidal,ML,2021-10-30 18:22:38,18.4411,1.4078,91.29,10,42,7.38
303,Kahului,US,2021-10-30 18:22:38,20.8947,-156.47,77.85,77,1,3.96
304,Susehri,TR,2021-10-30 18:22:39,40.1644,38.0867,50.94,78,61,6.13
305,Awjilah,LY,2021-10-30 18:22:39,29.1081,21.2869,73.22,33,2,7.58
306,Boa Vista,BR,2021-10-30 18:22:39,2.8197,-60.6733,93.18,43,40,8.05
307,Hasaki,JP,2021-10-30 18:19:36,35.7333,140.8333,65.21,60,48,6.04
308,Portland,US,2021-10-30 18:22:40,45.5234,-122.6762,59.61,44,1,1.99
309,Lakhtar,IN,2021-10-30 18:22:40,22.85,71.7833,76.68,34,61,3.65
310,Norfolk,US,2021-10-30 18:22:41,42.1668,-71.2495,62.46,96,100,5.88
311,Barranca,PE,2021-10-30 18:22:41,-10.75,-77.7667,67.66,71,80,8.16
312,Okhotsk,RU,2021-10-30 18:22:42,59.3833,143.3,11.39,70,0,19.86
313,Cardston,CA,2021-10-30 18:22:42,49.2,-113.3019,30.47,93,100,3.44
314,Sibolga,ID,2021-10-30 18:22:42,1.7427,98.7792,77.05,88,100,2.17
315,Meulaboh,ID,2021-10-30 18:22:43,4.1363,96.1285,75.63,90,93,4.47
316,Berlevag,NO,2021-10-30 18:22:58,70.8578,29.0864,38.89,74,82,4.25
317,Goundam,ML,2021-10-30 18:22:59,16.4145,-3.6708,96.3,17,98,5.88
318,Santa Fe,AR,2021-10-30 18:20:09,-31.6333,-60.7,96.98,31,21,1.99
319,Acapulco,MX,2021-10-30 18:22:59,16.8634,-99.8901,85.82,74,75,4.61
320,Trofors,NO,2021-10-30 18:22:59,65.5333,13.4063,49.35,94,100,6.31
321,Phaltan,IN,2021-10-30 18:23:00,17.9833,74.4333,74.82,60,42,6.22
322,Shieli,KZ,2021-10-30 18:23:00,44.1667,66.75,46.15,36,100,7.05
323,Vallenar,CL,2021-10-30 18:23:01,-28.5708,-70.7581,85.69,23,1,8.5
324,Krasnokholmskiy,RU,2021-10-30 18:23:01,55.9873,55.0466,41.32,95,100,12.19
325,Nabire,ID,2021-10-30 18:23:02,-3.3667,135.4833,75.02,92,84,2.57
326,Margate,GB,2021-10-30 18:19:44,51.3813,1.3862,54.03,84,95,16.44
327,Conde,BR,2021-10-30 18:23:02,-7.2597,-34.9075,83.66,58,20,17.27
328,Novikovo,RU,2021-10-30 18:23:03,51.1537,37.8879,44.26,79,1,3.8
329,Jaypur,IN,2021-10-30 18:23:03,18.85,82.5833,71.64,88,78,2.68
330,Solnechnyy,RU,2021-10-30 18:23:04,50.7214,136.6319,27.18,79,100,8.46
331,Chicama,PE,2021-10-30 18:23:04,-7.8447,-79.1469,63.14,59,58,10.29
332,Kruisfontein,ZA,2021-10-30 18:23:05,-34.0033,24.7314,58.89,92,1,3.36
333,Asau,RO,2021-10-30 18:21:58,46.4333,26.4,46.76,89,0,1.3
334,Lithgow,AU,2021-10-30 18:23:05,-33.4833,150.15,39.87,95,30,0.98
335,Myitkyina,MM,2021-10-30 18:23:06,25.3833,97.4,67.06,85,1,2.19
336,Saint-Francois,FR,2021-10-30 18:23:06,46.4154,3.9054,58.44,82,40,5.75
337,Yugorsk,RU,2021-10-30 18:23:07,61.3133,63.3319,17.85,98,87,4.14
338,Ruidoso,US,2021-10-30 18:23:07,33.3317,-105.673,67.86,19,1,13.8
339,Isla Mujeres,MX,2021-10-30 18:23:08,21.2311,-86.731,84.16,51,87,15.3
340,Yeppoon,AU,2021-10-30 18:23:08,-23.1333,150.7333,73.18,86,27,4.12
341,Lang Son,VN,2021-10-30 18:23:08,21.8333,106.7333,62.4,98,100,2.98
342,Sambava,MG,2021-10-30 18:23:09,-14.2667,50.1667,74.75,87,15,8.93
343,Rawson,AR,2021-10-30 18:20:25,-43.3002,-65.1023,54.37,61,6,31.65
344,Dingle,PH,2021-10-30 18:18:41,10.9995,122.6711,75.42,92,89,8.1
345,Pervomayskoye,RU,2021-10-30 18:23:09,43.919,46.7102,46.51,91,17,7.43
346,Kolokani,ML,2021-10-30 18:20:28,13.5728,-8.0339,88.93,28,92,2.53
347,Evensk,RU,2021-10-30 18:23:10,61.95,159.2333,8.62,74,59,9.84
348,Sunnyside,US,2021-10-30 18:23:10,46.3237,-120.0087,49.33,44,0,5.59
349,Novokruchininskiy,RU,2021-10-30 18:23:11,51.7833,113.7667,20.39,53,11,2.37
350,Chapais,CA,2021-10-30 18:23:11,49.7834,-74.8492,50.14,45,100,8.12
351,Mackay,AU,2021-10-30 18:23:11,-21.15,149.2,74.68,85,19,7.4
352,Saint-Ambroise,CA,2021-10-30 18:23:12,48.5501,-71.3324,61.34,46,55,7.94
353,Colares,PT,2021-10-30 18:23:12,38.7992,-9.4469,70.32,91,75,3.0
354,Barra Do Garcas,BR,2021-10-30 18:19:25,-15.89,-52.2567,88.38,58,75,6.91
355,Kawalu,ID,2021-10-30 18:23:13,-7.3817,108.2082,72.34,96,100,1.39
356,Alekseyevsk,RU,2021-10-30 18:23:13,57.8406,108.3492,37.22,52,100,9.51
357,Cururupu,BR,2021-10-30 18:19:50,-1.8283,-44.8683,84.22,70,43,4.14
358,Bima,ID,2021-10-30 18:23:13,-8.4667,118.7167,78.4,90,95,2.53
359,Nouadhibou,MR,2021-10-30 18:19:16,20.931,-17.0347,68.25,83,3,18.37
360,Maumere,ID,2021-10-30 18:23:14,-8.6199,122.2111,79.9,81,91,1.01
361,Flinders,AU,2021-10-30 18:19:17,-34.5833,150.8552,50.18,77,20,1.01
362,Lakes Entrance,AU,2021-10-30 18:23:14,-37.8811,147.981,45.16,86,6,8.9
363,Osterburg,DE,2021-10-30 18:23:15,52.7833,11.7667,55.51,65,99,8.1
364,Tahta,EG,2021-10-30 18:23:30,26.7693,31.5021,85.77,25,99,5.28
365,Yelatma,RU,2021-10-30 18:23:31,54.9675,41.7508,46.76,93,15,8.25
366,Mongoumba,CF,2021-10-30 18:23:31,3.6415,18.5936,73.83,92,53,3.18
367,Bilma,NE,2021-10-30 18:23:31,18.6853,12.9164,86.16,17,17,10.71
368,Ventspils,LV,2021-10-30 18:23:32,57.3894,21.5606,48.15,74,89,11.14
369,Yulara,AU,2021-10-30 18:23:32,-25.2406,130.9889,61.68,61,100,7.85
370,Senneterre,CA,2021-10-30 18:23:33,48.3835,-77.2328,52.39,44,89,7.23
371,Steenbergen,NL,2021-10-30 18:23:33,51.5842,4.3194,55.31,85,100,12.08
372,Hovd,MN,2021-10-30 18:23:34,48.0056,91.6419,35.08,51,75,5.86
373,Hami,CN,2021-10-30 18:23:34,42.8,93.45,51.85,39,99,3.76
374,Espanola,US,2021-10-30 18:23:35,35.9911,-106.0806,71.28,22,0,6.13
375,Mubi,NG,2021-10-30 18:23:35,10.2676,13.2644,83.5,37,100,4.07
376,Kamariotissa,GR,2021-10-30 18:23:35,40.4833,25.4667,60.85,69,3,26.98
377,Quelimane,MZ,2021-10-30 18:23:36,-17.8786,36.8883,73.09,69,0,7.47
378,Beira,MZ,2021-10-30 18:23:36,-19.8436,34.8389,75.29,73,20,10.36
379,Canaries,ES,2021-10-30 18:23:36,28.0,-15.5,64.4,72,20,1.99
380,Carahue,CL,2021-10-30 18:23:37,-38.7,-73.1667,73.6,36,62,6.53
381,Wladyslawowo,PL,2021-10-30 18:23:37,54.7909,18.4009,51.94,60,78,14.54
382,Lahaina,US,2021-10-30 18:23:38,20.8783,-156.6825,77.81,77,1,4.09
383,Severodvinsk,RU,2021-10-30 18:23:38,64.5635,39.8302,42.17,97,100,9.04
384,Holbeach,GB,2021-10-30 18:23:39,52.804,0.0144,52.09,81,34,5.99
385,Liku,ID,2021-10-30 18:23:39,-0.7275,119.8922,74.14,95,95,1.81
386,Rio Grande,BR,2021-10-30 18:23:40,-32.035,-52.0986,77.95,73,66,19.73
387,Port Hedland,AU,2021-10-30 18:23:40,-20.3167,118.5667,74.44,65,0,6.76
388,Luanda,AO,2021-10-30 18:23:40,-8.8368,13.2343,76.87,81,84,14.34
389,Banes,CU,2021-10-30 18:23:41,20.9625,-75.7186,91.35,48,75,7.05
390,Yablonovo,RU,2021-10-30 18:23:41,50.8523,37.3574,46.26,78,0,3.6
391,Mehriz,IR,2021-10-30 18:23:42,31.5917,54.4318,61.16,30,2,1.95
392,Thompson,CA,2021-10-30 18:21:20,55.7435,-97.8558,37.09,71,38,8.68
393,Port Hardy,CA,2021-10-30 18:19:20,50.6996,-127.4199,42.8,65,40,5.57
394,Bismarck,US,2021-10-30 18:23:42,46.8083,-100.7837,46.87,71,90,16.11
395,Kirkwood,US,2021-10-30 18:23:42,38.5834,-90.4068,59.59,85,87,1.01
396,Salamiyah,SY,2021-10-30 18:23:43,35.0113,37.0532,71.46,41,99,3.22
397,Hambantota,LK,2021-10-30 18:21:32,6.1241,81.1185,79.0,84,96,2.84
398,Poland,US,2021-10-30 18:23:43,44.0606,-70.3937,53.28,99,90,1.99
399,Izumo,JP,2021-10-30 18:20:16,35.3667,132.7667,59.31,81,100,3.31
400,Najran,SA,2021-10-30 18:23:44,17.4924,44.1277,68.74,42,1,6.73
401,Korla,CN,2021-10-30 18:21:25,41.7597,86.1469,52.45,28,96,5.17
402,Tarko-Sale,RU,2021-10-30 18:23:45,64.9225,77.785,14.38,92,100,17.07
403,Mahajanga,MG,2021-10-30 18:20:17,-15.7167,46.3167,77.5,72,11,8.7
404,Ouallam,NE,2021-10-30 18:23:45,14.3188,2.0866,94.66,10,28,9.53
405,Karratha,AU,2021-10-30 18:19:49,-20.7377,116.8463,73.17,68,0,8.28
406,Melivoia,GR,2021-10-30 18:23:46,39.75,22.8,55.45,78,18,3.04
407,Upington,ZA,2021-10-30 18:23:46,-28.4478,21.2561,73.78,40,0,3.44
408,Faya,SA,2021-10-30 18:23:46,18.3851,42.4509,64.92,37,41,9.71
409,Singaraja,ID,2021-10-30 18:24:02,-8.112,115.0882,80.15,82,100,1.1
410,Laguna,US,2021-10-30 18:23:19,38.421,-121.4238,71.44,79,1,5.01
411,Cartagena,CO,2021-10-30 18:24:03,10.3997,-75.5144,83.82,74,75,9.22
412,Comodoro Rivadavia,AR,2021-10-30 18:21:46,-45.8667,-67.5,51.06,57,17,11.9
413,Lleida,ES,2021-10-30 18:24:03,41.6167,0.6167,66.99,85,100,0.58
414,Maliq,AL,2021-10-30 18:24:04,40.7058,20.6997,44.06,75,1,3.74
415,Yarmouth,US,2021-10-30 18:24:04,41.7057,-70.2286,63.45,88,90,13.8
416,Hervey Bay,AU,2021-10-30 18:24:05,-25.2986,152.8535,75.31,84,92,8.14
417,Oriximina,BR,2021-10-30 18:24:05,-1.7656,-55.8661,87.94,58,61,3.44
418,Talnakh,RU,2021-10-30 18:24:05,69.4865,88.3972,17.1,96,100,1.74
419,Bloemfontein,ZA,2021-10-30 18:19:18,-29.1211,26.214,62.42,35,0,6.98
420,Riverton,US,2021-10-30 18:24:06,40.5219,-111.9391,66.83,46,1,1.01
421,Tignere,CM,2021-10-30 18:24:06,7.3667,12.65,68.2,85,98,0.85
422,Berberati,CF,2021-10-30 18:20:10,4.2612,15.7922,71.47,86,75,0.94
423,Siilinjarvi,FI,2021-10-30 18:19:27,63.0833,27.6667,46.42,87,90,9.22
424,Knysna,ZA,2021-10-30 18:24:07,-34.0363,23.0471,59.94,94,0,2.33
425,Chardara,KZ,2021-10-30 18:24:07,41.2547,67.9692,54.63,53,100,9.8
426,Tilichiki,RU,2021-10-30 18:24:08,60.4667,166.1,5.56,95,75,7.63
427,Yar-Sale,RU,2021-10-30 18:24:08,66.8333,70.8333,12.31,88,100,19.26
428,Amuntai,ID,2021-10-30 18:24:09,-2.4177,115.2494,72.68,98,97,0.49
429,Pangai,TO,2021-10-30 18:24:09,-19.8,-174.35,76.5,72,58,17.29
430,Manjacaze,MZ,2021-10-30 18:24:10,-24.7117,33.8828,70.48,75,18,3.33
431,Baculin,PH,2021-10-30 18:24:10,7.4525,126.5842,78.33,87,88,6.51
432,Uray,RU,2021-10-30 18:24:11,60.1247,64.7758,21.79,98,95,4.68
433,Karpathos,GR,2021-10-30 18:24:11,35.507,27.2132,66.16,72,75,10.36
434,Zhanaozen,KZ,2021-10-30 18:24:11,43.3,52.8,48.43,56,0,3.2
435,Mazagao,BR,2021-10-30 18:24:12,-0.115,-51.2894,95.05,45,39,3.83
436,Kontagora,NG,2021-10-30 18:24:12,10.3999,5.4695,80.13,40,31,3.67
437,Kawhia,NZ,2021-10-30 18:24:13,-38.0651,174.8183,62.15,100,100,7.58
438,Byron Bay,AU,2021-10-30 18:24:13,-28.65,153.6167,66.09,91,94,8.77
439,Tahe,CN,2021-10-30 18:24:13,52.3333,124.7333,21.81,49,1,2.66
440,Manta,EC,2021-10-30 18:22:09,-0.95,-80.7333,80.53,63,25,12.39
441,Bunia,CD,2021-10-30 18:24:14,1.5667,30.25,65.25,91,98,1.05
442,Arman,RU,2021-10-30 18:24:14,59.7,150.1667,22.06,60,98,10.56
443,Srednekolymsk,RU,2021-10-30 18:24:15,67.45,153.6833,-7.96,99,100,4.34
444,Orlik,RU,2021-10-30 18:24:15,52.5178,99.825,27.48,67,100,4.25
445,Nizwa,OM,2021-10-30 18:24:16,22.9333,57.5333,79.27,31,0,2.04
446,Taoudenni,ML,2021-10-30 18:24:16,22.6783,-3.9836,88.88,23,68,2.51
447,Riyadh,SA,2021-10-30 18:24:07,24.6877,46.7219,78.94,34,89,5.19
448,Andes,CO,2021-10-30 18:24:17,5.6561,-75.8788,72.59,84,91,2.8
449,Howard Springs,AU,2021-10-30 18:24:17,-12.497,131.047,82.31,95,89,2.26
450,Eganville,CA,2021-10-30 18:24:18,45.5334,-77.0994,45.73,98,100,6.55
451,Ketchikan,US,2021-10-30 18:24:11,55.3422,-131.6461,41.25,94,100,3.33
452,Oksfjord,NO,2021-10-30 18:24:18,70.2396,22.3479,36.52,83,100,9.22
453,Kushima,JP,2021-10-30 18:24:28,31.4583,131.2333,63.09,94,100,7.09
454,Muros,ES,2021-10-30 18:24:34,42.7762,-9.0603,63.86,89,100,14.74
455,Tigre,AR,2021-10-30 18:24:34,-34.426,-58.5796,92.28,45,1,9.42
456,Pandrup,DK,2021-10-30 18:24:35,57.2215,9.6757,51.94,82,100,17.18
457,Tursunzoda,TJ,2021-10-30 18:24:35,38.5144,68.2333,49.08,18,18,4.85
458,Taiyuan,CN,2021-10-30 18:24:36,37.8694,112.5603,51.91,32,35,1.48
459,Christchurch,NZ,2021-10-30 18:22:24,-43.5333,172.6333,54.57,66,0,12.35
460,Olawa,PL,2021-10-30 18:24:36,50.9466,17.2926,56.41,57,1,10.09
461,Mehamn,NO,2021-10-30 18:24:37,71.0357,27.8492,37.09,76,84,2.15
462,Fernley,US,2021-10-30 18:21:49,39.608,-119.2518,67.68,54,100,1.01
463,Ukiah,US,2021-10-30 18:22:51,39.1502,-123.2078,64.44,83,75,9.22
464,Lampa,CL,2021-10-30 18:24:37,-33.2833,-70.9,84.74,19,0,12.66
465,Aykhal,RU,2021-10-30 18:24:38,66.0,111.5,14.29,99,100,6.85
466,Barra Do Bugres,BR,2021-10-30 18:24:38,-15.0725,-57.1811,99.28,33,67,2.64
467,Komsomolskiy,UZ,2021-10-30 18:24:39,40.4272,71.7189,50.05,46,46,2.06
468,La Tuque,CA,2021-10-30 18:24:39,47.4334,-72.7824,51.22,70,73,8.72
469,Tukrah,LY,2021-10-30 18:24:39,32.5341,20.5791,69.19,74,56,14.67
470,Tiksi,RU,2021-10-30 18:24:40,71.6872,128.8694,-2.22,97,100,6.62
471,Labrea,BR,2021-10-30 18:24:40,-7.2586,-64.7981,93.0,44,67,2.04
472,Maniitsoq,GL,2021-10-30 18:24:41,65.4167,-52.9,36.19,88,100,30.0
473,Wilmington,US,2021-10-30 18:24:20,34.2257,-77.9447,70.95,58,71,1.99
474,Humaita,BR,2021-10-30 18:24:41,-7.5061,-63.0208,94.6,41,77,0.74
475,Cidreira,BR,2021-10-30 18:22:52,-30.1811,-50.2056,70.68,79,81,22.91
476,Kununurra,AU,2021-10-30 18:20:45,-15.7667,128.7333,83.61,63,85,3.4
477,Kamenka,RU,2021-10-30 18:24:42,51.3223,42.7678,43.05,71,5,7.23
478,Junction City,US,2021-10-30 18:24:42,39.0286,-96.8314,67.6,35,1,4.0
479,Staryy Nadym,RU,2021-10-30 18:24:42,65.6118,72.6842,10.35,92,100,18.19
480,Boone,US,2021-10-30 18:24:43,39.0334,-92.3335,59.79,88,12,5.99
481,Leshukonskoye,RU,2021-10-30 18:24:43,64.8989,45.7622,29.98,98,98,3.13
482,Nantucket,US,2021-10-30 18:22:26,41.2835,-70.0995,62.96,95,73,20.58
483,Touros,BR,2021-10-30 18:24:44,-5.1989,-35.4608,86.9,64,42,18.7
484,Baruun-Urt,MN,2021-10-30 18:24:44,46.6806,113.2792,22.12,41,79,2.8
485,Fairmont,US,2021-10-30 18:24:45,39.4851,-80.1426,58.12,97,100,1.57
486,Shelopugino,RU,2021-10-30 18:24:45,51.6514,117.5599,22.17,48,12,3.44
487,Clevelandia,BR,2021-10-30 18:24:45,-26.3958,-52.4708,76.64,61,98,2.15
488,Okha,RU,2021-10-30 18:24:46,53.5739,142.9478,29.28,58,91,18.95
489,Lasa,IT,2021-10-30 18:24:46,46.6166,10.7002,45.01,76,100,3.74
490,Brasilia,BR,2021-10-30 18:22:53,-15.7797,-47.9297,80.92,40,74,4.7
491,Gelibolu,TR,2021-10-30 18:24:47,40.4103,26.6708,56.93,75,6,15.43
492,Goderich,CA,2021-10-30 18:24:47,43.7501,-81.7165,51.91,91,100,12.91
493,Businga,CD,2021-10-30 18:24:48,3.3333,20.8833,72.0,86,96,2.71
494,Kingaroy,AU,2021-10-30 18:24:48,-26.5333,151.8333,62.64,82,75,9.22
495,Krasnoselkup,RU,2021-10-30 18:24:48,65.7,82.4667,12.78,96,92,6.6
496,Haimen,CN,2021-10-30 18:24:49,23.1935,116.6142,70.77,82,78,10.31
497,Tartus,SY,2021-10-30 18:25:04,34.889,35.8866,73.15,60,80,3.36
498,Sioux Lookout,CA,2021-10-30 18:25:05,50.1001,-91.917,48.83,61,100,10.31
499,Fort Frances,CA,2021-10-30 18:24:51,48.5999,-93.4003,53.82,50,90,10.36
500,Sobolevo,RU,2021-10-30 18:25:06,54.4299,31.8996,45.63,81,32,10.04
501,Inuvik,CA,2021-10-30 18:25:06,68.3499,-133.7218,15.84,92,40,4.61
502,Roma,US,2021-10-30 18:21:21,43.2128,-75.4557,56.66,83,89,3.0
503,Baykit,RU,2021-10-30 18:25:07,61.67,96.37,17.74,87,98,10.16
504,Tambovka,RU,2021-10-30 18:25:07,50.0969,128.0489,17.71,50,3,9.42
505,Hudiksvall,SE,2021-10-30 18:25:07,61.729,17.1036,40.51,93,44,5.84
506,Arenal,CO,2021-10-30 18:25:08,8.4593,-73.9433,89.6,54,94,3.02
507,Saint Anthony,US,2021-10-30 18:22:24,45.0205,-93.218,56.25,70,8,1.01
508,Pelym,RU,2021-10-30 18:25:08,61.0108,61.9978,19.02,98,76,4.76
509,Ndjole,GA,2021-10-30 18:25:09,-0.1783,10.7649,75.7,97,100,4.36
510,Dahuk,IQ,2021-10-30 18:25:09,36.8695,42.994,63.88,49,98,9.55
511,Kenai,US,2021-10-30 18:25:10,60.5544,-151.2583,41.14,93,75,6.91
512,Raga,SS,2021-10-30 18:25:10,8.4596,25.678,80.53,53,69,5.66
513,Celendin,PE,2021-10-30 18:25:11,-6.8703,-78.1517,66.63,53,63,5.44
514,Dakar,SN,2021-10-30 18:22:39,14.6937,-17.4441,83.28,83,40,4.61
515,Necochea,AR,2021-10-30 18:25:11,-38.5473,-58.7368,61.03,69,76,23.53
516,Ambulu,ID,2021-10-30 18:25:11,-8.345,113.6058,76.15,91,70,3.4
517,San Ramon,US,2021-10-30 18:23:21,37.7799,-121.978,66.65,84,40,3.0
518,Manadhoo,MV,2021-10-30 18:25:12,5.7667,73.3833,81.34,75,93,8.41
519,Oranjemund,NA,2021-10-30 18:25:12,-28.55,16.4333,61.84,84,4,9.15
520,Loknya,RU,2021-10-30 18:25:13,56.83,30.1467,49.86,75,19,9.75
521,San Patricio,US,2021-10-30 18:25:13,28.017,-97.5169,82.06,18,0,3.18
522,Ihosy,MG,2021-10-30 18:25:13,-22.4,46.1167,65.75,80,69,7.34
523,Qasigiannguit,GL,2021-10-30 18:25:14,68.8193,-51.1922,29.46,86,100,6.06
524,Cockburn Town,TC,2021-10-30 18:25:14,21.4612,-71.1419,84.16,65,40,9.22
525,Port Lincoln,AU,2021-10-30 18:25:15,-34.7333,135.8667,52.27,70,1,7.18
526,Pavagada,IN,2021-10-30 18:25:15,14.1,77.2667,71.64,91,95,5.61
527,Isangel,VU,2021-10-30 18:20:30,-19.55,169.2667,74.17,83,7,4.9
528,Wad Madani,SD,2021-10-30 18:25:15,14.4012,33.5199,92.17,18,80,9.06
529,Pokhara,NP,2021-10-30 18:25:16,28.2333,83.9833,60.3,85,27,3.78
530,Acarau,BR,2021-10-30 18:25:16,-2.8856,-40.12,85.84,60,69,14.65
531,Hrymayliv,UA,2021-10-30 18:25:17,49.3321,26.0111,49.23,62,17,17.92
532,Soyo,AO,2021-10-30 18:25:17,-6.1349,12.3689,78.01,85,88,11.03
533,Kunming,CN,2021-10-30 18:25:17,25.0389,102.7183,56.1,97,24,4.27
534,Tokur,RU,2021-10-30 18:25:18,53.1333,132.9,9.43,92,19,1.1
535,The Valley,AI,2021-10-30 18:25:18,18.217,-63.0578,87.66,61,20,13.8
536,Grindavik,IS,2021-10-30 18:24:48,63.8424,-22.4338,39.67,87,0,8.05
537,Siguiri,GN,2021-10-30 18:25:19,11.6667,-9.5,80.65,67,100,4.54
538,Bichura,RU,2021-10-30 18:25:19,50.5881,107.6022,30.29,49,3,4.47
539,Severo-Yeniseyskiy,RU,2021-10-30 18:25:20,60.3725,93.0408,14.95,82,100,12.84
540,Janakpur,NP,2021-10-30 18:25:20,26.7183,85.9065,68.63,66,0,1.7
541,Pingzhuang,CN,2021-10-30 18:25:35,42.0372,119.2889,36.79,95,100,9.66
542,Namatanai,PG,2021-10-30 18:25:36,-3.6667,152.4333,79.57,81,62,6.2
543,Vieste,IT,2021-10-30 18:25:36,41.8825,16.175,59.5,70,4,8.32
544,Rabo De Peixe,PT,2021-10-30 18:25:36,37.8,-25.5833,73.27,91,86,19.42
545,Bucsa,HU,2021-10-30 18:25:37,47.2,21.0,46.63,46,3,2.77
546,Zonguldak,TR,2021-10-30 18:25:37,41.25,31.8333,46.83,74,0,3.78
547,Lethem,GY,2021-10-30 18:25:38,3.3803,-59.7968,93.6,42,23,3.62
548,Tevriz,RU,2021-10-30 18:21:17,57.509,72.4042,24.37,94,100,6.55
549,Beloyarskiy,RU,2021-10-30 18:25:38,63.7119,66.6722,11.12,95,13,2.77
550,Ginda,IN,2021-10-30 18:25:38,30.6945,78.4932,49.51,43,0,6.13
551,Bloomington,US,2021-10-30 18:22:48,44.8408,-93.2983,56.64,71,1,5.99
552,Along,IN,2021-10-30 18:25:40,28.1667,94.7667,60.21,78,2,2.1
553,Santa Maria,BR,2021-10-30 18:25:40,-29.6842,-53.8069,87.1,48,0,10.36
554,Richards Bay,ZA,2021-10-30 18:25:41,-28.783,32.0377,64.76,82,93,9.98
555,Nha Trang,VN,2021-10-30 18:23:54,12.25,109.1833,75.87,91,67,5.32
556,Narsimhapur,IN,2021-10-30 18:25:41,22.95,79.2,64.42,54,75,1.63
557,High Rock,BS,2021-10-30 18:25:42,26.6208,-78.2833,79.25,66,16,23.47
558,Kampot,KH,2021-10-30 18:25:42,10.6167,104.1833,77.05,89,89,4.0
559,Chegutu,ZW,2021-10-30 18:25:43,-18.1302,30.1407,79.27,36,84,6.55
560,Wajima,JP,2021-10-30 18:25:43,37.4,136.9,60.94,65,100,5.32
561,San Lorenzo,PY,2021-10-30 18:25:43,-25.3333,-57.5333,83.34,54,75,3.44
562,Aksu,CN,2021-10-30 18:25:44,41.1231,80.2644,46.36,49,7,2.62
563,Tougan,BF,2021-10-30 18:25:44,13.0667,-3.0667,91.09,33,91,7.25
564,Syracuse,IT,2021-10-30 18:23:38,37.0881,15.2792,65.57,80,99,10.36
565,Rio Gallegos,AR,2021-10-30 18:25:45,-51.6226,-69.2181,62.65,17,0,16.11
566,Biggar,GB,2021-10-30 18:25:45,55.6167,-3.5167,45.9,86,47,11.43
567,Frontera,MX,2021-10-30 18:25:45,26.9333,-101.45,75.94,22,0,0.89
568,Balkanabat,TM,2021-10-30 18:24:41,39.5108,54.3671,60.33,46,98,4.36
569,Maryborough,AU,2021-10-30 18:25:46,-25.5333,152.7,69.49,91,88,3.47
570,Qaqortoq,GL,2021-10-30 18:25:46,60.7167,-46.0333,31.3,76,35,2.33
571,Ambilobe,MG,2021-10-30 18:25:47,-13.2,49.05,76.62,78,41,1.83
572,Sola,VU,2021-10-30 18:25:47,-13.8833,167.55,81.16,69,9,16.93
573,Port-Gentil,GA,2021-10-30 18:25:48,-0.7193,8.7815,80.56,83,40,16.11
574,Songkhla,TH,2021-10-30 18:25:48,6.8333,100.6667,74.52,95,98,3.51
575,Kijang,KR,2021-10-30 18:25:48,35.2442,129.2139,51.53,68,4,5.3
